file_name,feature_x,feature_y,is_gan
39473.png,75,90,No
39473.png,126,90,No
39474.png,76,89,No
39474.png,127,88,No
39475.png,126,90,No
39475.png,70,96,No
39476.png,127,90,No
39476.png,184,97,No
39476.png,78,89,No
39477.png,73,88,No
39477.png,127,88,No
39477.png,78,139,No
39478.png,78,88,No
39478.png,120,87,No
39479.png,80,89,No
39479.png,123,89,No
39480.png,120,88,No
39481.png,127,90,No
39482.png,88,126,No
39482.png,75,88,No
39482.png,125,89,No
39483.png,108,122,No
39483.png,127,90,No
39483.png,76,90,No
39483.png,84,142,No
39484.png,84,135,No
39484.png,116,133,No
39484.png,128,94,No
39485.png,127,89,No
39486.png,129,86,No
39486.png,79,91,No
39486.png,85,144,No
39486.png,120,71,No
39487.png,74,88,No
39487.png,126,87,No
39487.png,85,140,No
39487.png,106,140,No
39488.png,127,89,No
39488.png,74,90,No
39489.png,77,89,No
39489.png,127,88,No
39489.png,84,145,No
39489.png,114,147,No
39491.png,124,87,No
39491.png,100,142,No
39492.png,126,89,No
39492.png,77,88,No
39493.png,76,90,No
39493.png,126,89,No
39493.png,42,153,No
39493.png,99,145,No
39494.png,126,87,No
39494.png,75,88,No
39494.png,100,167,No
39494.png,83,144,No
39495.png,100,126,No
39495.png,75,89,No
39495.png,127,87,No
39496.png,88,131,No
39496.png,76,89,No
39496.png,126,88,No
39496.png,98,129,No
39497.png,76,89,No
39497.png,126,88,No
39498.png,127,89,No
39498.png,76,87,No
39499.png,126,88,No
39499.png,78,88,No
39500.png,76,90,No
39500.png,126,89,No
39500.png,100,150,No
39501.png,75,91,No
39501.png,83,135,No
39501.png,108,137,No
39501.png,125,88,No
39503.png,78,90,No
39503.png,107,30,No
39503.png,128,88,No
39504.png,105,14,No
39504.png,120,88,No
39505.png,127,89,No
39505.png,77,89,No
39506.png,73,88,No
39506.png,128,89,No
39507.png,126,90,No
39507.png,75,92,No
39508.png,127,91,No
39508.png,79,82,No
39509.png,90,118,No
39509.png,76,86,No
39510.png,77,90,No
39510.png,127,87,No
39510.png,114,135,No
39511.png,127,90,No
39511.png,75,89,No
39512.png,128,89,No
39512.png,75,89,No
39512.png,95,143,No
39513.png,127,89,No
39513.png,75,88,No
39514.png,129,89,No
39514.png,80,90,No
39515.png,120,86,No
39515.png,12,92,No
39515.png,105,144,No
39516.png,126,89,No
39516.png,76,88,No
39516.png,101,144,No
39517.png,126,85,No
39517.png,74,88,No
39517.png,99,137,No
39518.png,121,88,No
39519.png,125,84,No
39519.png,101,140,No
39519.png,140,81,No
39520.png,103,155,No
39520.png,117,87,No
39521.png,76,90,No
39521.png,126,90,No
39522.png,77,91,No
39522.png,127,89,No
39522.png,80,137,No
39523.png,76,90,No
39523.png,127,89,No
39523.png,118,141,No
39523.png,114,138,No
39524.png,74,89,No
39524.png,127,90,No
39524.png,179,90,No
39525.png,80,92,No
39525.png,121,85,No
39525.png,128,69,No
39526.png,127,89,No
39526.png,76,87,No
39526.png,118,141,No
39526.png,80,20,No
39527.png,75,88,No
39527.png,127,88,No
39527.png,174,32,No
39528.png,77,89,No
39528.png,128,89,No
39528.png,113,145,No
39529.png,124,89,No
39529.png,74,92,No
39530.png,75,85,No
39530.png,127,88,No
39531.png,125,90,No
39531.png,78,89,No
39532.png,122,90,No
39532.png,76,90,No
39532.png,121,88,No
39533.png,123,90,No
39533.png,74,71,No
39533.png,72,89,No
39534.png,127,87,No
39534.png,79,88,No
39535.png,126,89,No
39535.png,77,91,No
39536.png,124,88,No
39536.png,96,126,No
39536.png,76,90,No
39536.png,78,141,No
39537.png,75,87,No
39538.png,125,88,No
39538.png,77,90,No
39539.png,125,88,No
39539.png,71,85,No
39539.png,105,143,No
39540.png,127,87,No
39541.png,127,88,No
39541.png,79,89,No
39542.png,75,91,No
39542.png,127,85,No
39543.png,126,90,No
39543.png,74,88,No
39544.png,128,91,No
39544.png,76,89,No
39545.png,125,90,No
39545.png,75,90,No
39545.png,81,143,No
39545.png,80,76,No
39545.png,116,141,No
39546.png,79,89,No
39546.png,125,89,No
39546.png,109,117,No
39546.png,77,70,No
39547.png,127,88,No
39547.png,75,87,No
39548.png,81,88,No
39548.png,124,89,No
39549.png,113,141,No
39550.png,77,89,No
39550.png,126,89,No
39551.png,129,88,No
39551.png,76,89,No
39552.png,75,91,No
39552.png,125,90,No
39553.png,122,88,No
39553.png,78,17,No
39554.png,100,124,No
39554.png,84,87,No
39554.png,120,91,No
39554.png,104,122,No
39554.png,104,141,No
39555.png,124,90,No
39555.png,78,87,No
39555.png,102,140,No
39555.png,71,70,No
39556.png,127,87,No
39556.png,77,87,No
39557.png,77,91,No
39557.png,126,88,No
39558.png,78,89,No
39558.png,128,89,No
39558.png,99,148,No
39559.png,98,119,No
39559.png,125,89,No
39559.png,75,88,No
39560.png,127,87,No
39560.png,77,90,No
39560.png,99,157,No
39561.png,98,118,No
39561.png,127,89,No
39561.png,161,129,No
39561.png,77,90,No
39561.png,93,147,No
39561.png,108,135,No
39562.png,77,90,No
39562.png,128,89,No
39563.png,77,90,No
39563.png,129,91,No
39563.png,79,140,No
39564.png,127,89,No
39564.png,75,90,No
39564.png,100,166,No
39565.png,71,89,No
39565.png,125,87,No
39567.png,79,88,No
39567.png,127,87,No
39567.png,96,146,No
39568.png,77,91,No
39568.png,127,91,No
39568.png,117,139,No
39568.png,82,137,No
39569.png,125,86,No
39569.png,77,90,No
39569.png,87,18,No
39569.png,80,139,No
39569.png,114,141,No
39570.png,127,91,No
39570.png,78,90,No
39570.png,114,80,No
39570.png,106,110,No
39571.png,78,88,No
39571.png,125,89,No
39572.png,127,89,No
39572.png,128,177,No
39572.png,77,88,No
39573.png,127,89,No
39573.png,74,89,No
39573.png,93,144,No
39574.png,94,127,No
39574.png,78,88,No
39574.png,126,87,No
39575.png,126,90,No
39576.png,126,87,No
39576.png,79,92,No
39576.png,78,90,No
39577.png,79,89,No
39577.png,122,87,No
39578.png,76,90,No
39578.png,128,90,No
39579.png,72,93,No
39579.png,128,86,No
39579.png,119,64,No
39579.png,101,136,No
39580.png,80,135,No
39580.png,75,90,No
39580.png,124,90,No
39581.png,123,89,No
39582.png,126,88,No
39582.png,75,87,No
39583.png,127,89,No
39583.png,77,88,No
39584.png,125,89,No
39584.png,76,92,No
39584.png,101,136,No
39585.png,70,93,No
39585.png,76,71,No
39586.png,123,90,No
39586.png,76,87,No
39587.png,97,124,No
39587.png,72,89,No
39589.png,76,89,No
39589.png,127,87,No
39590.png,124,89,No
39590.png,75,90,No
39591.png,128,87,No
39591.png,73,86,No
39592.png,125,88,No
39592.png,74,88,No
39592.png,89,142,No
39593.png,125,86,No
39593.png,77,90,No
39593.png,17,130,No
39593.png,116,73,No
39593.png,101,139,No
39594.png,77,90,No
39594.png,124,91,No
39594.png,82,140,No
39594.png,88,24,No
39595.png,127,89,No
39595.png,74,89,No
39596.png,79,88,No
39596.png,125,86,No
39596.png,109,140,No
39596.png,66,86,No
39597.png,73,90,No
39597.png,129,87,No
39598.png,78,89,No
39598.png,125,86,No
39598.png,99,142,No
39599.png,79,89,No
39599.png,126,91,No
39599.png,103,157,No
39599.png,88,138,No
39599.png,104,139,No
39600.png,127,89,No
39600.png,80,142,No
39601.png,76,89,No
39601.png,128,88,No
39602.png,129,89,No
39602.png,77,91,No
39602.png,66,90,No
39603.png,104,127,No
39603.png,74,86,No
39604.png,123,90,No
39604.png,79,88,No
39605.png,79,91,No
39605.png,126,90,No
39605.png,82,139,No
39606.png,127,88,No
39606.png,78,89,No
39606.png,84,143,No
39607.png,127,87,No
39607.png,75,89,No
39607.png,118,142,No
39608.png,128,88,No
39608.png,79,89,No
39608.png,119,141,No
39608.png,81,140,No
39608.png,83,74,No
39609.png,127,89,No
39609.png,75,89,No
39609.png,120,137,No
39610.png,126,88,No
39610.png,80,86,No
39611.png,76,91,No
39611.png,127,88,No
39611.png,79,136,No
39612.png,123,89,No
39612.png,78,87,No
39613.png,77,89,No
39613.png,127,89,No
39613.png,97,159,No
39614.png,79,89,No
39614.png,124,88,No
39614.png,102,142,No
39615.png,77,88,No
39615.png,128,87,No
39615.png,103,145,No
39615.png,81,85,No
39617.png,126,88,No
39617.png,94,119,No
39617.png,74,90,No
39618.png,126,88,No
39618.png,77,88,No
39619.png,127,86,No
39620.png,126,90,No
39620.png,87,135,No
39620.png,75,89,No
39622.png,75,89,No
39622.png,127,89,No
39624.png,126,88,No
39624.png,72,90,No
39625.png,76,89,No
39625.png,80,135,No
39625.png,127,89,No
39625.png,63,25,No
39626.png,75,90,No
39626.png,125,88,No
39627.png,91,128,No
39627.png,127,88,No
39627.png,75,88,No
39628.png,127,87,No
39628.png,76,87,No
39629.png,79,88,No
39629.png,128,89,No
39630.png,124,89,No
39630.png,84,84,No
39631.png,77,87,No
39631.png,127,86,No
39632.png,126,88,No
39632.png,76,88,No
39633.png,125,89,No
39633.png,74,89,No
39633.png,112,138,No
39634.png,121,85,No
39635.png,127,87,No
39635.png,77,89,No
39636.png,128,90,No
39637.png,76,88,No
39637.png,126,87,No
39637.png,100,124,No
39637.png,102,141,No
39638.png,79,88,No
39638.png,127,87,No
39639.png,127,87,No
39639.png,31,136,No
39640.png,74,92,No
39640.png,128,90,No
39641.png,128,90,No
39641.png,81,87,No
39641.png,111,87,No
39642.png,127,90,No
39643.png,126,88,No
39643.png,74,90,No
39643.png,102,134,No
39644.png,121,92,No
39644.png,80,86,No
39644.png,109,139,No
39645.png,127,91,No
39645.png,75,92,No
39645.png,77,21,No
39646.png,111,121,No
39646.png,73,87,No
39647.png,75,87,No
39647.png,127,90,No
39648.png,127,91,No
39648.png,57,22,No
39648.png,75,88,No
39648.png,80,75,No
39649.png,127,88,No
39649.png,77,90,No
39649.png,101,138,No
39650.png,91,122,No
39650.png,117,85,No
39650.png,92,141,No
39651.png,93,91,No
39652.png,75,88,No
39652.png,126,87,No
39653.png,76,90,No
39653.png,124,87,No
39653.png,141,88,No
39653.png,83,141,No
39654.png,126,90,No
39654.png,74,89,No
39655.png,84,23,No
39655.png,120,86,No
39655.png,101,14,No
39655.png,106,144,No
39655.png,119,66,No
39656.png,75,88,No
39656.png,122,89,No
39656.png,104,147,No
39657.png,129,92,No
39657.png,75,89,No
39658.png,126,89,No
39658.png,76,87,No
39658.png,100,135,No
39659.png,125,91,No
39660.png,76,90,No
39660.png,128,89,No
39661.png,128,87,No
39661.png,77,92,No
39662.png,127,91,No
39662.png,83,89,No
39663.png,123,88,No
39663.png,74,89,No
39664.png,127,88,No
39664.png,77,88,No
39664.png,114,140,No
39664.png,93,140,No
39665.png,125,89,No
39665.png,75,88,No
39666.png,129,88,No
39666.png,75,88,No
39666.png,96,160,No
39667.png,79,87,No
39668.png,76,89,No
39668.png,126,88,No
39669.png,127,87,No
39669.png,76,89,No
39669.png,126,66,No
39669.png,95,134,No
39670.png,126,90,No
39670.png,98,157,No
39671.png,78,88,No
39671.png,128,89,No
39672.png,79,90,No
39672.png,82,140,No
39673.png,127,90,No
39673.png,78,88,No
39674.png,125,103,No
39674.png,77,91,No
39674.png,128,90,No
39674.png,94,135,No
39675.png,77,90,No
39675.png,128,87,No
39676.png,76,89,No
39676.png,129,90,No
39677.png,77,87,No
39678.png,127,91,No
39678.png,78,88,No
39679.png,77,89,No
39679.png,125,89,No
39680.png,126,91,No
39681.png,77,90,No
39681.png,89,144,No
39681.png,125,89,No
39682.png,127,90,No
39682.png,84,144,No
39682.png,77,89,No
39682.png,113,141,No
39683.png,73,86,No
39683.png,127,88,No
39683.png,112,136,No
39683.png,89,140,No
39684.png,126,87,No
39684.png,77,89,No
39684.png,104,154,No
39684.png,96,154,No
39685.png,74,86,No
39685.png,127,89,No
39686.png,127,90,No
39686.png,73,90,No
39686.png,80,139,No
39687.png,126,88,No
39687.png,75,89,No
39688.png,126,86,No
39688.png,27,165,No
39688.png,75,90,No
39689.png,128,89,No
39689.png,77,88,No
39690.png,126,91,No
39690.png,76,90,No
39691.png,122,90,No
39691.png,80,89,No
39691.png,103,156,No
39692.png,76,89,No
39692.png,125,88,No
39693.png,10,78,No
39693.png,79,90,No
39693.png,126,90,No
39693.png,78,76,No
39694.png,127,89,No
39694.png,76,89,No
39694.png,99,144,No
39695.png,130,88,No
39695.png,81,86,No
39697.png,76,89,No
39697.png,127,88,No
39697.png,81,137,No
39698.png,77,90,No
39698.png,127,89,No
39698.png,110,138,No
39699.png,78,89,No
39699.png,126,89,No
39700.png,93,116,No
39700.png,125,89,No
39700.png,92,135,No
39700.png,74,88,No
39701.png,75,90,No
39701.png,129,89,No
39701.png,109,134,No
39702.png,126,89,No
39702.png,76,89,No
39703.png,76,89,No
39703.png,106,24,No
39703.png,127,87,No
39704.png,79,90,No
39704.png,125,87,No
39705.png,124,87,No
39705.png,80,85,No
39705.png,73,50,No
39705.png,101,143,No
39706.png,76,89,No
39706.png,127,88,No
39706.png,59,26,No
39707.png,86,87,No
39707.png,122,90,No
39708.png,77,90,No
39708.png,126,86,No
39708.png,120,98,No
39708.png,110,143,No
39709.png,126,88,No
39709.png,75,90,No
39709.png,87,70,No
39710.png,78,89,No
39710.png,123,88,No
39710.png,97,166,No
39711.png,75,90,No
39711.png,127,90,No
39712.png,125,89,No
39712.png,100,140,No
39713.png,109,120,No
39713.png,127,90,No
39713.png,76,89,No
39714.png,125,88,No
39714.png,75,90,No
39715.png,126,89,No
39715.png,75,90,No
39715.png,93,127,No
39716.png,127,87,No
39716.png,75,89,No
39717.png,134,89,No
39717.png,120,92,No
39717.png,81,141,No
39718.png,129,92,No
39718.png,77,90,No
39718.png,76,140,No
39719.png,126,90,No
39719.png,78,90,No
39720.png,126,90,No
39721.png,78,91,No
39721.png,127,91,No
39722.png,129,89,No
39723.png,128,89,No
39723.png,76,86,No
39723.png,80,141,No
39723.png,120,141,No
39724.png,127,88,No
39724.png,76,90,No
39725.png,120,86,No
39726.png,75,89,No
39726.png,126,87,No
39726.png,105,149,No
39727.png,126,89,No
39727.png,82,141,No
39728.png,125,85,No
39729.png,126,89,No
39729.png,77,89,No
39729.png,91,144,No
39729.png,112,143,No
39730.png,76,89,No
39730.png,126,89,No
39730.png,83,137,No
39731.png,126,88,No
39731.png,76,89,No
39732.png,80,90,No
39732.png,125,87,No
39733.png,77,89,No
39733.png,126,90,No
39733.png,85,134,No
39733.png,117,136,No
39735.png,77,88,No
39735.png,129,90,No
39736.png,89,127,No
39736.png,76,90,No
39736.png,127,90,No
39737.png,127,90,No
39737.png,78,91,No
39738.png,90,122,No
39738.png,129,90,No
39738.png,76,89,No
39739.png,184,79,No
39739.png,126,90,No
39739.png,73,90,No
39740.png,129,90,No
39740.png,79,91,No
39740.png,103,141,No
39741.png,127,91,No
39742.png,126,90,No
39742.png,76,90,No
39743.png,127,89,No
39743.png,77,89,No
39743.png,88,133,No
39744.png,86,137,No
39744.png,127,88,No
39744.png,114,139,No
39744.png,67,85,No
39745.png,89,88,No
39745.png,80,90,No
39745.png,120,91,No
39745.png,101,142,No
39745.png,77,81,No
39746.png,82,142,No
39746.png,76,88,No
39746.png,128,89,No
39747.png,126,88,No
39747.png,102,152,No
39747.png,81,140,No
39748.png,126,88,No
39748.png,74,88,No
39749.png,75,89,No
39749.png,126,89,No
39750.png,123,89,No
39750.png,77,89,No
39751.png,78,90,No
39751.png,115,93,No
39751.png,113,138,No
39752.png,128,89,No
39752.png,77,89,No
39753.png,127,89,No
39753.png,75,89,No
39754.png,128,90,No
39754.png,187,182,No
39754.png,76,89,No
39755.png,78,90,No
39755.png,89,80,No
39756.png,77,89,No
39756.png,124,87,No
39757.png,74,86,No
39757.png,125,88,No
39758.png,75,91,No
39758.png,130,92,No
39759.png,76,89,No
39759.png,93,149,No
39759.png,124,89,No
39759.png,103,140,No
39760.png,125,92,No
39761.png,125,90,No
39761.png,76,88,No
39762.png,126,85,No
39762.png,78,87,No
39762.png,108,142,No
39763.png,128,89,No
39763.png,75,88,No
39764.png,125,87,No
39764.png,76,89,No
39764.png,80,139,No
39765.png,126,89,No
39765.png,76,90,No
39765.png,116,116,No
39765.png,70,86,No
39766.png,127,88,No
39766.png,76,87,No
39766.png,103,140,No
39766.png,89,25,No
39767.png,75,90,No
39767.png,126,89,No
39768.png,80,92,No
39768.png,126,91,No
39768.png,81,138,No
39769.png,77,92,No
39769.png,127,88,No
39769.png,85,136,No
39769.png,66,84,No
39770.png,76,89,No
39770.png,124,89,No
39771.png,127,89,No
39771.png,102,188,No
39771.png,75,89,No
39771.png,66,76,No
39772.png,125,90,No
39772.png,75,87,No
39772.png,68,24,No
39772.png,76,68,No
39773.png,127,88,No
39773.png,83,138,No
39773.png,78,74,No
39774.png,76,88,No
39774.png,127,88,No
39774.png,105,14,No
39775.png,126,88,No
39775.png,76,90,No
39776.png,126,87,No
39776.png,80,89,No
39776.png,111,143,No
39776.png,89,144,No
39777.png,77,90,No
39777.png,127,86,No
39778.png,126,89,No
39778.png,94,134,No
39778.png,113,133,No
39779.png,77,88,No
39779.png,126,87,No
39779.png,106,141,No
39780.png,11,100,No
39780.png,129,92,No
39781.png,126,88,No
39782.png,127,88,No
39782.png,76,89,No
39782.png,87,144,No
39783.png,85,74,No
39784.png,125,90,No
39784.png,78,91,No
39785.png,125,89,No
39785.png,75,91,No
39785.png,111,136,No
39786.png,128,90,No
39786.png,76,89,No
39786.png,103,176,No
39786.png,105,164,No
39787.png,118,89,No
39787.png,104,140,No
39787.png,72,82,No
39787.png,93,84,No
39788.png,127,90,No
39788.png,87,90,No
39789.png,127,87,No
39789.png,65,90,No
39789.png,76,88,No
39791.png,82,91,No
39791.png,125,86,No
39792.png,128,88,No
39792.png,77,90,No
39793.png,77,89,No
39793.png,127,88,No
39793.png,113,76,No
39794.png,129,92,No
39795.png,128,88,No
39795.png,110,34,No
39796.png,124,88,No
39796.png,79,90,No
39797.png,128,88,No
39797.png,80,136,No
39797.png,74,82,No
39798.png,127,91,No
39798.png,76,91,No
39798.png,117,81,No
39798.png,81,140,No
39798.png,122,140,No
39799.png,118,89,No
39799.png,87,90,No
39799.png,103,143,No
39800.png,126,88,No
39800.png,76,89,No
39801.png,75,89,No
39801.png,126,88,No
39801.png,114,138,No
39801.png,90,138,No
39802.png,123,89,No
39802.png,76,89,No
39802.png,32,87,No
39802.png,82,147,No
39803.png,77,92,No
39803.png,127,89,No
39803.png,86,136,No
39803.png,75,78,No
39804.png,78,89,No
39804.png,126,87,No
39804.png,108,144,No
39805.png,79,91,No
39805.png,128,90,No
39805.png,84,139,No
39806.png,79,91,No
39806.png,129,89,No
39807.png,74,91,No
39808.png,128,89,No
39808.png,78,88,No
39808.png,121,75,No
39809.png,107,143,No
39809.png,124,89,No
39809.png,104,137,No
39810.png,127,88,No
39810.png,75,89,No
39811.png,157,165,No
39811.png,114,83,No
39812.png,126,88,No
39812.png,75,89,No
39812.png,69,77,No
39812.png,98,139,No
39813.png,126,90,No
39813.png,111,118,No
39813.png,76,89,No
39813.png,104,140,No
39814.png,79,91,No
39814.png,123,87,No
39815.png,126,88,No
39815.png,77,89,No
39815.png,82,17,No
39816.png,125,91,No
39817.png,117,88,No
39817.png,107,142,No
39818.png,128,90,No
39818.png,101,138,No
39818.png,77,87,No
39819.png,125,90,No
39819.png,104,140,No
39819.png,96,116,No
39820.png,128,89,No
39820.png,77,87,No
39821.png,75,89,No
39821.png,124,92,No
39821.png,19,50,No
39822.png,77,88,No
39822.png,126,88,No
39823.png,125,88,No
39823.png,74,88,No
39823.png,99,144,No
39824.png,125,90,No
39824.png,75,89,No
39825.png,128,89,No
39825.png,21,180,No
39825.png,76,89,No
39825.png,81,144,No
39826.png,127,89,No
39826.png,75,89,No
39826.png,98,149,No
39827.png,73,89,No
39827.png,125,88,No
39828.png,125,89,No
39828.png,76,91,No
39829.png,104,134,No
39829.png,124,88,No
39829.png,77,89,No
39829.png,98,139,No
39830.png,78,91,No
39830.png,127,88,No
39831.png,126,90,No
39831.png,77,89,No
39831.png,104,139,No
39832.png,128,90,No
39832.png,76,90,No
39833.png,126,88,No
39833.png,75,88,No
39834.png,188,94,No
39834.png,124,89,No
39834.png,79,87,No
39834.png,95,144,No
39835.png,76,90,No
39835.png,127,90,No
39835.png,86,144,No
39836.png,128,90,No
39836.png,76,88,No
39837.png,125,88,No
39837.png,76,88,No
39837.png,89,167,No
39837.png,108,139,No
39838.png,74,84,No
39838.png,125,89,No
39838.png,97,124,No
39839.png,128,91,No
39839.png,76,91,No
39839.png,77,82,No
39840.png,127,89,No
39840.png,81,140,No
39841.png,74,88,No
39841.png,124,89,No
39841.png,97,124,No
39841.png,104,120,No
39841.png,103,152,No
39842.png,123,89,No
39842.png,81,89,No
39844.png,127,90,No
39844.png,75,90,No
39844.png,84,142,No
39844.png,65,89,No
39845.png,125,90,No
39845.png,108,134,No
39845.png,77,87,No
39845.png,128,91,No
39845.png,93,136,No
39846.png,77,88,No
39846.png,128,87,No
39846.png,110,138,No
39847.png,129,87,No
39847.png,88,143,No
39847.png,77,88,No
39848.png,122,90,No
39848.png,79,89,No
39848.png,12,113,No
39848.png,71,28,No
39849.png,78,90,No
39849.png,102,138,No
39849.png,127,89,No
39850.png,125,90,No
39850.png,78,92,No
39851.png,123,90,No
39852.png,78,88,No
39852.png,127,87,No
39852.png,100,138,No
39853.png,126,90,No
39853.png,102,119,No
39853.png,75,89,No
39854.png,127,88,No
39854.png,77,89,No
39854.png,89,127,No
39855.png,126,89,No
39856.png,78,91,No
39856.png,125,89,No
39856.png,117,144,No
39857.png,126,90,No
39857.png,75,89,No
39858.png,127,90,No
39858.png,77,89,No
39859.png,128,90,No
39859.png,74,90,No
39859.png,82,140,No
39859.png,74,81,No
39860.png,75,90,No
39860.png,126,90,No
39860.png,87,136,No
39861.png,76,89,No
39861.png,126,90,No
39862.png,78,91,No
39862.png,126,90,No
39863.png,77,137,No
39864.png,126,90,No
39864.png,76,91,No
39865.png,75,88,No
39865.png,126,88,No
39866.png,127,88,No
39866.png,77,88,No
39867.png,76,89,No
39867.png,126,88,No
39868.png,76,89,No
39868.png,126,88,No
39869.png,122,90,No
39869.png,100,143,No
39870.png,86,114,No
39870.png,78,91,No
39870.png,111,131,No
39870.png,126,88,No
39870.png,90,134,No
39871.png,129,91,No
39871.png,114,61,No
39872.png,74,88,No
39872.png,127,87,No
39873.png,83,138,No
39873.png,77,89,No
39873.png,126,89,No
39874.png,127,88,No
39874.png,75,91,No
39874.png,79,144,No
39875.png,128,88,No
39876.png,126,88,No
39876.png,78,88,No
39876.png,101,138,No
39877.png,82,136,No
39877.png,119,137,No
39878.png,127,87,No
39878.png,74,88,No
39879.png,78,88,No
39879.png,125,85,No
39879.png,163,25,No
39879.png,102,140,No
39879.png,114,70,No
39880.png,126,91,No
39880.png,78,86,No
39881.png,77,86,No
39881.png,124,87,No
39882.png,127,89,No
39882.png,78,88,No
39882.png,103,137,No
39882.png,66,78,No
39883.png,126,87,No
39883.png,79,86,No
39883.png,105,138,No
39884.png,76,89,No
39884.png,127,88,No
39884.png,174,163,No
39884.png,97,138,No
39885.png,126,90,No
39885.png,77,91,No
39885.png,69,23,No
39885.png,80,143,No
39886.png,127,87,No
39886.png,74,89,No
39887.png,123,88,No
39887.png,78,89,No
39888.png,107,125,No
39888.png,76,87,No
39888.png,127,87,No
39889.png,127,90,No
39889.png,77,90,No
39889.png,84,141,No
39889.png,117,144,No
39890.png,97,126,No
39890.png,113,88,No
39890.png,65,60,No
39890.png,100,142,No
39892.png,127,89,No
39892.png,77,89,No
39893.png,125,96,No
39894.png,128,89,No
39894.png,77,88,No
39894.png,84,137,No
39894.png,121,138,No
39895.png,126,89,No
39895.png,77,89,No
39896.png,77,89,No
39896.png,126,88,No
39896.png,116,144,No
39896.png,128,71,No
39897.png,125,89,No
39897.png,78,89,No
39898.png,128,89,No
39898.png,76,88,No
39899.png,86,90,No
39899.png,127,88,No
39900.png,128,88,No
39900.png,77,88,No
39900.png,96,150,No
39901.png,79,88,No
39902.png,128,90,No
39902.png,76,91,No
39902.png,77,82,No
39902.png,84,139,No
39903.png,128,87,No
39903.png,78,86,No
39904.png,78,89,No
39904.png,127,87,No
39904.png,82,141,No
39905.png,123,92,No
39905.png,74,88,No
39905.png,167,29,No
39906.png,130,89,No
39906.png,77,89,No
39906.png,83,144,No
39906.png,113,143,No
39907.png,76,89,No
39907.png,127,89,No
39909.png,129,90,No
39909.png,76,90,No
39910.png,79,91,No
39910.png,128,89,No
39910.png,84,137,No
39910.png,79,73,No
39911.png,73,90,No
39911.png,126,90,No
39911.png,65,89,No
39912.png,76,88,No
39912.png,128,90,No
39913.png,127,89,No
39913.png,77,88,No
39914.png,128,88,No
39914.png,104,141,No
39914.png,76,88,No
39915.png,127,90,No
39915.png,71,92,No
39915.png,84,136,No
39916.png,126,88,No
39916.png,76,87,No
39916.png,118,141,No
39916.png,83,142,No
39917.png,127,88,No
39917.png,67,82,No
39918.png,128,88,No
39918.png,73,86,No
39918.png,81,142,No
39920.png,128,89,No
39921.png,125,90,No
39921.png,78,91,No
39921.png,95,146,No
39921.png,99,23,No
39922.png,75,89,No
39922.png,125,89,No
39922.png,111,138,No
39922.png,44,37,No
39923.png,79,89,No
39923.png,111,118,No
39923.png,127,89,No
39923.png,82,31,No
39923.png,70,76,No
39924.png,126,85,No
39925.png,77,74,No
39925.png,124,88,No
39925.png,76,88,No
39926.png,128,89,No
39926.png,75,90,No
39926.png,100,133,No
39927.png,87,73,No
39928.png,127,90,No
39928.png,77,89,No
39929.png,126,89,No
39929.png,86,146,No
39930.png,126,88,No
39931.png,72,91,No
39931.png,127,90,No
39932.png,124,89,No
39932.png,77,89,No
39933.png,127,88,No
39933.png,101,111,No
39934.png,124,90,No
39935.png,125,89,No
39935.png,85,91,No
39935.png,81,82,No
39935.png,114,83,No
39936.png,77,90,No
39936.png,126,89,No
39936.png,120,141,No
39937.png,127,87,No
39937.png,74,90,No
39937.png,90,145,No
39938.png,127,89,No
39938.png,71,91,No
39939.png,128,90,No
39939.png,76,89,No
39939.png,12,96,No
39941.png,78,90,No
39941.png,122,89,No
39941.png,103,142,No
39942.png,78,89,No
39942.png,120,90,No
39943.png,128,90,No
39943.png,121,137,No
39943.png,76,92,No
39944.png,77,90,No
39944.png,126,90,No
39944.png,81,139,No
39945.png,86,91,No
39945.png,127,90,No
39945.png,75,90,No
39946.png,76,85,No
39946.png,100,141,No
39947.png,128,90,No
39947.png,74,88,No
39948.png,127,90,No
39948.png,120,139,No
39948.png,81,140,No
39948.png,76,90,No
39949.png,125,89,No
39949.png,75,91,No
39949.png,85,90,No
39950.png,77,89,No
39950.png,127,90,No
39951.png,126,89,No
39951.png,73,89,No
39951.png,75,69,No
39952.png,127,89,No
39952.png,74,90,No
39952.png,80,136,No
39953.png,75,89,No
39953.png,127,90,No
39954.png,127,87,No
39954.png,99,127,No
39954.png,78,90,No
39955.png,80,90,No
39955.png,125,91,No
39955.png,91,144,No
39956.png,127,90,No
39956.png,76,89,No
39956.png,100,132,No
39956.png,86,23,No
39957.png,126,86,No
39957.png,76,88,No
39957.png,85,144,No
39958.png,76,93,No
39959.png,76,88,No
39959.png,126,89,No
39960.png,125,85,No
39960.png,111,141,No
39960.png,74,89,No
39961.png,77,89,No
39961.png,128,90,No
39962.png,125,89,No
39962.png,76,89,No
39963.png,82,87,No
39963.png,68,81,No
39964.png,80,142,No
39964.png,75,90,No
39964.png,127,89,No
39965.png,128,86,No
39965.png,77,90,No
39966.png,127,88,No
39966.png,76,88,No
39967.png,133,91,No
39968.png,125,89,No
39968.png,89,144,No
39968.png,71,84,No
39969.png,126,87,No
39969.png,74,88,No
39969.png,69,78,No
39970.png,78,88,No
39970.png,127,88,No
39971.png,77,87,No
39971.png,127,87,No
39972.png,123,91,No
39972.png,101,20,No
